track,date,url
TUP,01/20/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/20/2022&DAY=D&STYLE=EQB
AQU,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
CMR,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/21/2022&DAY=D&STYLE=EQB
DED,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
FG,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
GG,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
GP,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
CT,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
LRL,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
MVR,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
OP,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
PEN,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
HOU,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
SA,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
SUN,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
TAM,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
TUP,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
TP,01/21/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=01/21/2022&DAY=D&STYLE=EQB
AQU,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
CMR,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/22/2022&DAY=D&STYLE=EQB
DED,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
FG,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
GG,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
GP,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
CT,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
LRL,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
LA,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
MVR,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
OP,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
HOU,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
SA,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
SUN,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
TAM,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
TP,01/22/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=01/22/2022&DAY=D&STYLE=EQB
AQU,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
CMR,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/23/2022&DAY=D&STYLE=EQB
FG,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
GG,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
GP,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
LRL,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
LA,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
OP,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
SA,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
SUN,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
TAM,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
TP,01/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=01/23/2022&DAY=D&STYLE=EQB
LAD,01/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=01/24/2022&DAY=D&STYLE=EQB
MVR,01/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/24/2022&DAY=D&STYLE=EQB
PRX,01/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/24/2022&DAY=D&STYLE=EQB
TUP,01/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/24/2022&DAY=D&STYLE=EQB
LAD,01/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=01/25/2022&DAY=D&STYLE=EQB
MVR,01/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/25/2022&DAY=D&STYLE=EQB
PRX,01/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/25/2022&DAY=D&STYLE=EQB
PEN,01/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=01/25/2022&DAY=D&STYLE=EQB
SUN,01/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/25/2022&DAY=D&STYLE=EQB
TUP,01/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/25/2022&DAY=D&STYLE=EQB
DED,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
GP,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
CT,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
LAD,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
MVR,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
PRX,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
PEN,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
TAM,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
TUP,01/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/26/2022&DAY=D&STYLE=EQB
AQU,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
CMR,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/27/2022&DAY=D&STYLE=EQB
DED,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
FG,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
GP,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
CT,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
LRL,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
HOU,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
TUP,01/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/27/2022&DAY=D&STYLE=EQB
AQU,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
CMR,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/28/2022&DAY=D&STYLE=EQB
DED,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
FG,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
GG,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
GP,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
CT,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
LRL,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
OP,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
PEN,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
HOU,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
SA,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
SUN,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
TAM,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
TUP,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
TP,01/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=01/28/2022&DAY=D&STYLE=EQB
AQU,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
CMR,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/29/2022&DAY=D&STYLE=EQB
DED,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
FG,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
GG,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
GP,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
CT,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
LRL,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
LA,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
MVR,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
OP,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
HOU,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
SA,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
SUN,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
TAM,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
TP,01/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=01/29/2022&DAY=D&STYLE=EQB
FG,01/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/03/2022&DAY=D&STYLE=EQB
MVR,01/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/03/2022&DAY=D&STYLE=EQB
PRX,01/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/03/2022&DAY=D&STYLE=EQB
TUP,01/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/03/2022&DAY=D&STYLE=EQB
AQU,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
CMR,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/30/2022&DAY=D&STYLE=EQB
FG,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
GG,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
GP,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
LRL,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
LA,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
OP,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
HOU,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
SA,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
SUN,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
TAM,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
TP,01/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=01/30/2022&DAY=D&STYLE=EQB
LAD,01/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=01/31/2022&DAY=D&STYLE=EQB
MVR,01/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/31/2022&DAY=D&STYLE=EQB
PRX,01/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/31/2022&DAY=D&STYLE=EQB
TUP,01/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/31/2022&DAY=D&STYLE=EQB
MVR,01/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/04/2022&DAY=D&STYLE=EQB
PRX,01/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/04/2022&DAY=D&STYLE=EQB
PEN,01/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=01/04/2022&DAY=D&STYLE=EQB
SUN,01/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=01/04/2022&DAY=D&STYLE=EQB
TUP,01/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/04/2022&DAY=D&STYLE=EQB
DED,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
GP,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
MVR,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
PRX,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
PEN,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
TAM,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
TUP,01/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/05/2022&DAY=D&STYLE=EQB
AQU,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
CMR,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/06/2022&DAY=D&STYLE=EQB
DED,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
FG,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
GP,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
CT,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
LRL,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
HOU,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
TUP,01/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=01/06/2022&DAY=D&STYLE=EQB
AQU,01/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=01/07/2022&DAY=D&STYLE=EQB
CMR,01/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=01/07/2022&DAY=D&STYLE=EQB
DED,01/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=01/07/2022&DAY=D&STYLE=EQB
FG,01/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=01/07/2022&DAY=D&STYLE=EQB
GG,01/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=01/07/2022&DAY=D&STYLE=EQB
